mean_r,mean_g,mean_b,brightness_mean,brightness_std,label
5.139479166666667,3.0223404947916666,1.400302734375,3.2452962239583334,0.47139774100022636,noche
5.1372688802083335,3.0227571614583333,1.4034114583333333,3.2445052083333334,0.47260472271360826,noche
5.1372688802083335,3.0227571614583333,1.4034114583333333,3.2445052083333334,0.47260472271360826,noche
5.144638671875,3.0224479166666667,1.3863606770833334,3.2413020833333333,0.4699386289672937,noche
5.144638671875,3.0224479166666667,1.3863606770833334,3.2413020833333333,0.4699386289672937,noche
5.149606119791667,3.0225813802083334,1.385546875,3.2431640625,0.47353682446580936,noche
5.149606119791667,3.0225813802083334,1.385546875,3.2431640625,0.47353682446580936,noche
5.137096354166666,3.021904296875,1.4061165364583332,3.245345052083333,0.4712100151046167,noche
5.137096354166666,3.021904296875,1.4061165364583332,3.245345052083333,0.4712100151046167,noche
5.139293619791666,3.021337890625,1.4111881510416666,3.2494986979166667,0.47337620890213167,noche
5.139293619791666,3.021337890625,1.4111881510416666,3.2494986979166667,0.47337620890213167,noche
5.137415364583333,3.0219954427083335,1.404560546875,3.244645182291667,0.47009768531637175,noche
5.137415364583333,3.0219954427083335,1.404560546875,3.244645182291667,0.47009768531637175,noche
5.13759765625,3.0219921875,1.3971614583333334,3.2418782552083334,0.46946555193010603,noche
5.13759765625,3.0219921875,1.3971614583333334,3.2418782552083334,0.46946555193010603,noche
5.149671223958333,3.022744140625,1.3912337239583332,3.2460481770833334,0.4741020929651847,noche
5.149671223958333,3.022744140625,1.3912337239583332,3.2460481770833334,0.4741020929651847,noche
5.1375,3.021370442708333,1.4037858072916667,3.244593098958333,0.46946653269105226,noche
5.1375,3.021370442708333,1.4037858072916667,3.244593098958333,0.46946653269105226,noche
5.133531901041667,3.020901692708333,1.4036946614583334,3.24181640625,0.46710972194442885,noche
5.133531901041667,3.020901692708333,1.4036946614583334,3.24181640625,0.46710972194442885,noche
5.142125651041667,3.0218619791666668,1.408515625,3.2488053385416666,0.47392992666444544,noche
5.142125651041667,3.0218619791666668,1.408515625,3.2488053385416666,0.47392992666444544,noche
5.1351529947916665,3.022197265625,1.410986328125,3.2477994791666664,0.4715903958501084,noche
5.1351529947916665,3.022197265625,1.410986328125,3.2477994791666664,0.4715903958501084,noche
5.134404296875,3.0213411458333335,1.400576171875,3.241663411458333,0.4675754381423248,noche
5.134404296875,3.0213411458333335,1.400576171875,3.241663411458333,0.4675754381423248,noche
5.134404296875,3.0213411458333335,1.400576171875,3.241663411458333,0.4675754381423248,noche
5.155559895833333,3.0221647135416667,1.3926497395833333,3.248544921875,0.4762519465596091,noche
5.13607421875,3.02142578125,1.4094921875,3.246904296875,0.47082027539850974,noche
5.13607421875,3.02142578125,1.4094921875,3.246904296875,0.47082027539850974,noche
5.144664713541666,3.022047526041667,1.4062467447916667,3.2493196614583333,0.47555257678336893,noche
5.144664713541666,3.022047526041667,1.4062467447916667,3.2493196614583333,0.47555257678336893,noche
5.151985677083333,3.0223209635416666,1.3878515625,3.24611328125,0.47289954742949913,noche
5.151985677083333,3.0223209635416666,1.3878515625,3.24611328125,0.47289954742949913,noche
5.152132161458334,3.022200520833333,1.3977278645833333,3.2489453125,0.4761419191980587,noche
5.152132161458334,3.022200520833333,1.3977278645833333,3.2489453125,0.4761419191980587,noche
5.162776692708333,3.022236328125,1.3941796875,3.2535091145833333,0.47949224844951804,noche
5.162776692708333,3.022236328125,1.3941796875,3.2535091145833333,0.47949224844951804,noche
5.162776692708333,3.022236328125,1.3941796875,3.2535091145833333,0.47949224844951804,noche
5.137724609375,3.0224609375,1.4201497395833333,3.2518424479166668,0.4753971652846433,noche
5.144759114583334,3.022783203125,1.3932259114583334,3.244967447916667,0.47337035303012154,noche
5.144759114583334,3.022783203125,1.3932259114583334,3.244967447916667,0.47337035303012154,noche
5.147151692708333,3.021897786458333,1.402001953125,3.2478678385416666,0.4743728845275788,noche
5.147151692708333,3.021897786458333,1.402001953125,3.2478678385416666,0.4743728845275788,noche
5.14107421875,3.0208723958333334,1.4030631510416667,3.245774739583333,0.47043971705495347,noche
5.14107421875,3.0208723958333334,1.4030631510416667,3.245774739583333,0.47043971705495347,noche
5.136018880208334,3.02259765625,1.391611328125,3.2402311197916664,0.4686950786940004,noche
5.136018880208334,3.02259765625,1.391611328125,3.2402311197916664,0.4686950786940004,noche
5.159602864583333,3.022060546875,1.4033723958333333,3.255221354166667,0.4799753986341379,noche
5.159602864583333,3.022060546875,1.4033723958333333,3.255221354166667,0.4799753986341379,noche
5.159602864583333,3.022060546875,1.4033723958333333,3.255221354166667,0.4799753986341379,noche
5.145520833333333,3.0226009114583334,1.4000813802083334,3.2487272135416667,0.4737717203838414,noche
5.150999348958333,3.02201171875,1.3993489583333334,3.249192708333333,0.47521171197354933,noche
5.150999348958333,3.02201171875,1.3993489583333334,3.249192708333333,0.47521171197354933,noche
5.1457421875,3.021822916666667,1.3985384114583332,3.2461848958333333,0.47358454364579666,noche
5.1457421875,3.021822916666667,1.3985384114583332,3.2461848958333333,0.47358454364579666,noche
5.151770833333333,3.0219759114583336,1.4017805989583334,3.250986328125,0.47677574171301595,noche
5.151770833333333,3.0219759114583336,1.4017805989583334,3.250986328125,0.47677574171301595,noche
5.1495572916666665,3.0219694010416664,1.3939778645833334,3.2470670572916664,0.47380214030707973,noche
5.1495572916666665,3.0219694010416664,1.3939778645833334,3.2470670572916664,0.47380214030707973,noche
5.147096354166667,3.022688802083333,1.4141178385416666,3.254814453125,0.47747566004660436,noche
5.147096354166667,3.022688802083333,1.4141178385416666,3.254814453125,0.47747566004660436,noche
5.147096354166667,3.022688802083333,1.4141178385416666,3.254814453125,0.47747566004660436,noche
5.16068359375,3.0239192708333333,1.394462890625,3.2531966145833335,0.4822833228821059,noche
5.154986979166667,3.022854817708333,1.397919921875,3.252109375,0.47755832815176547,noche
5.154986979166667,3.022854817708333,1.397919921875,3.252109375,0.47755832815176547,noche
5.148854166666666,3.0221061197916668,1.39697265625,3.2493522135416666,0.47369740215690903,noche
5.148854166666666,3.0221061197916668,1.39697265625,3.2493522135416666,0.47369740215690903,noche
5.150016276041667,3.0227962239583333,1.4218619791666667,3.2595735677083333,0.4818460328834311,noche
5.150016276041667,3.0227962239583333,1.4218619791666667,3.2595735677083333,0.4818460328834311,noche
5.1659375,3.022835286458333,1.392958984375,3.254765625,0.4832447267189708,noche
5.1659375,3.022835286458333,1.392958984375,3.254765625,0.4832447267189708,noche
5.156236979166667,3.0230143229166666,1.3984049479166667,3.2523046875,0.4790886540250429,noche
5.156236979166667,3.0230143229166666,1.3984049479166667,3.2523046875,0.4790886540250429,noche
5.156236979166667,3.0230143229166666,1.3984049479166667,3.2523046875,0.4790886540250429,noche
5.160436197916667,3.022158203125,1.3940201822916667,3.2518131510416666,0.47958820930474666,noche
5.157154947916666,3.02111328125,1.4085026041666666,3.256819661458333,0.4776897965173219,noche
